VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
1429,1429,Girish Raju,34,M,0
1430,1430,Kavya Raju,48,F,0
1431,1431,Rekha Setty,18,F,0
1432,1432,Vidya Nayak,22,F,0
1433,1433,Kavya Gowda,42,F,0
1434,1434,Lokesh Patil,49,M,0
1435,1435,Prasad Gowda,60,M,0
1436,1436,Anitha Rao,40,F,0
1437,1437,Deepa Rao,38,F,0
1438,1438,Deepa Setty,59,F,0
1439,1439,Geetha Pasha,30,F,0
1440,1440,Anitha Achar,52,F,0
1441,1441,Kavya Naik,46,F,0
1442,1442,Kavya Shetty,54,F,0
1443,1443,Firoz Patil,48,M,0
1444,1444,Vidya Nayak,46,F,0
1445,1445,Nagaraj Achar,42,M,0
1446,1446,Umesh Prasad,57,M,0
1447,1447,Geetha Prasad,69,F,0
1448,1448,Geetha Bhat,32,F,0
1449,1449,Nagaratna Patil,45,F,0
1450,1450,Vidya Rao,21,F,0
1451,1451,Umesh Gowda,62,M,0
1452,1452,Suresh Raju,45,M,0
1453,1453,Manjunath Raju,32,M,0
1454,1454,Savitha Raju,62,F,0
1455,1455,Anitha Achar,57,F,0
1456,1456,Ravi Shetty,22,M,0
1457,1457,Girish Shetty,18,M,0
1458,1458,Sushma Raju,24,F,0
1459,1459,Shwetha Bhat,22,F,0
1460,1460,Deepa Achar,35,F,0
1461,1461,Santosh Shetty,63,M,0
1462,1462,Prasad Nayak,36,M,0
1463,1463,Savitha Gowda,23,F,0
1464,1464,Ramesh Pasha,19,M,0
1465,1465,Ramesh Nayak,47,M,0
1466,1466,Ramesh Raju,70,M,0
1467,1467,Anitha Pasha,30,F,0
1468,1468,Nagaraj Pasha,27,M,0
1469,1469,Geetha Reddy,48,F,0
1470,1470,Savitha Achar,54,F,0
1471,1471,Kiran Shetty,50,M,0
1472,1472,Kavya Hegde,35,F,0
1473,1473,Rekha Naik,49,F,0
1474,1474,Vidya Patil,34,F,0
1475,1475,Santosh Naik,46,M,0
1476,1476,Savitha Naik,32,F,0
1477,1477,Shwetha Bhat,30,F,0
1478,1478,Sushma Patil,34,F,0
1479,1479,Kiran Murthy,40,M,0
1480,1480,Suresh Gowda,19,M,0
1481,1481,Geetha Naik,70,F,0
1482,1482,Manjunath Prasad,69,M,0
1483,1483,Ramesh Achar,35,M,0
1484,1484,Geetha Shetty,29,F,0
1485,1485,Kavya Nayak,34,F,0
1486,1486,Lakshmi Shetty,32,F,0
1487,1487,Harish Pasha,69,M,0
1488,1488,Prasad Hegde,63,M,0
1489,1489,Santosh Prasad,49,M,0
1490,1490,Kiran Rao,18,M,0
1491,1491,Rekha Naik,57,F,0
1492,1492,Lakshmi Kumar,38,F,0
1493,1493,Geetha Murthy,49,F,0
1494,1494,Lakshmi Raju,32,F,0
1495,1495,Sushma Nayak,40,F,0
1496,1496,Roopa Bhat,67,F,0
1497,1497,Prasad Prasad,26,M,0
1498,1498,Manjunath Setty,31,M,0
1499,1499,Anitha Gowda,36,F,0
1500,1500,Suresh Nayak,23,M,0
1501,1501,Divya Bhat,21,F,0
1502,1502,Prakash Bhat,18,M,0
1503,1503,Ravi Reddy,64,M,0
1504,1504,Ramesh Shetty,46,M,0
1505,1505,Basavaraj Kumar,39,M,0
1506,1506,Deepa Raju,20,F,0
1507,1507,Basavaraj Patil,66,M,0
1508,1508,Divya Nayak,68,F,0
1509,1509,Savitha Achar,21,F,0
1510,1510,Kavya Hegde,18,F,0
1511,1511,Savitha Shetty,56,F,0
1512,1512,Bhavya Naik,68,F,0
1513,1513,Shwetha Prasad,45,F,0
1514,1514,Sushma Bhat,38,F,0
1515,1515,Bhavya Prasad,38,F,0
1516,1516,Suresh Prasad,63,M,0
1517,1517,Firoz Shetty,48,M,0
1518,1518,Santosh Naik,24,M,0
1519,1519,Kiran Hegde,38,M,0
1520,1520,Sushma Raju,52,F,0
1521,1521,Shwetha Gowda,21,F,0
1522,1522,Deepa Bhat,56,F,0
1523,1523,Basavaraj Achar,57,M,0
1524,1524,Anil Pasha,49,M,0
1525,1525,Roopa Naik,65,F,0
1526,1526,Bhavya Raju,48,F,0
1527,1527,Bhavya Nayak,41,F,0
1528,1528,Imran Patil,60,M,0
1529,1529,Lokesh Gowda,25,M,0
1530,1530,Manjunath Reddy,52,M,0
1531,1531,Roopa Shetty,67,F,0
1532,1532,Umesh Prasad,55,M,0
1533,1533,Basavaraj Bhat,62,M,0
1534,1534,Suresh Pasha,27,M,0
1535,1535,Anil Murthy,46,M,0
1536,1536,Shwetha Patil,54,F,0
1537,1537,Imran Prasad,27,M,0
1538,1538,Divya Raju,20,F,0
1539,1539,Ramesh Setty,50,M,0
1540,1540,Firoz Patil,34,M,0
1541,1541,Shwetha Murthy,31,F,0
1542,1542,Harish Achar,61,M,0
1543,1543,Nagaratna Setty,43,F,0
1544,1544,Anil Kumar,37,M,0
1545,1545,Umesh Shetty,32,M,0
1546,1546,Divya Nayak,44,F,0
1547,1547,Firoz Raju,59,M,0
1548,1548,Umesh Naik,64,M,0
1549,1549,Roopa Raju,29,F,0
1550,1550,Lakshmi Hegde,60,F,0
1551,1551,Anitha Setty,47,F,0
1552,1552,Girish Gowda,47,M,0
1553,1553,Shivakumar Murthy,41,M,0
1554,1554,Manjunath Gowda,31,M,0
1555,1555,Kiran Setty,53,M,0
1556,1556,Divya Pasha,24,F,0
1557,1557,Geetha Hegde,34,F,0
1558,1558,Naveen Raju,30,M,0
1559,1559,Savitha Murthy,18,F,0
1560,1560,Geetha Kumar,42,F,0
1561,1561,Vidya Hegde,70,F,0
1562,1562,Mahesh Prasad,47,M,0
1563,1563,Kavya Shetty,21,F,0
1564,1564,Mahesh Murthy,36,M,0
1565,1565,Kiran Bhat,28,M,0
1566,1566,Nagaraj Pasha,33,M,0
1567,1567,Shwetha Hegde,46,F,0
1568,1568,Deepa Raju,30,F,0
1569,1569,Naveen Shetty,40,M,0
1570,1570,Deepa Gowda,24,F,0
1571,1571,Manjunath Patil,68,M,0
1572,1572,Savitha Raju,62,F,0
1573,1573,Suresh Rao,29,M,0
1574,1574,Anitha Nayak,68,F,0
1575,1575,Firoz Bhat,37,M,0
1576,1576,Girish Achar,47,M,0
1577,1577,Prakash Murthy,50,M,0
1578,1578,Prakash Prasad,69,M,0
1579,1579,Savitha Murthy,20,F,0
1580,1580,Vidya Naik,23,F,0
1581,1581,Kavya Bhat,52,F,0
1582,1582,Sushma Gowda,22,F,0
1583,1583,Vinay Prasad,23,M,0
1584,1584,Lakshmi Setty,48,F,0
1585,1585,Kavya Kumar,49,F,0
1586,1586,Rekha Rao,31,F,0
1587,1587,Bhavya Gowda,39,F,0
1588,1588,Nagaratna Naik,55,F,0
1589,1589,Shivakumar Pasha,68,M,0
1590,1590,Vinay Hegde,24,M,0
1591,1591,Suresh Achar,65,M,0
1592,1592,Bhavya Raju,48,F,0
1593,1593,Naveen Gowda,69,M,0
1594,1594,Imran Nayak,32,M,0
1595,1595,Kiran Nayak,35,M,0
1596,1596,Sushma Prasad,37,F,0
1597,1597,Manjunath Raju,70,M,0
1598,1598,Deepa Prasad,45,F,0
1599,1599,Naveen Kumar,18,M,0
1600,1600,Imran Patil,53,M,0
1601,1601,Nagaratna Hegde,37,F,0
1602,1602,Savitha Reddy,68,F,0
1603,1603,Anitha Pasha,28,F,0
1604,1604,Harish Setty,32,M,0
1605,1605,Umesh Kumar,65,M,0
1606,1606,Vinay Shetty,24,M,0
1607,1607,Arun Kumar,42,M,0
1608,1608,Kavya Hegde,60,F,0
1609,1609,Shwetha Reddy,42,F,0
1610,1610,Bhavya Prasad,47,F,0
1611,1611,Rekha Raju,45,F,0
1612,1612,Naveen Rao,30,M,0
1613,1613,Anil Kumar,51,M,0
1614,1614,Vinay Rao,50,M,0
1615,1615,Nagaraj Nayak,22,M,0
1616,1616,Lakshmi Bhat,62,F,0
1617,1617,Girish Rao,25,M,0
1618,1618,Santosh Shetty,34,M,0
1619,1619,Geetha Shetty,60,F,0
1620,1620,Prakash Hegde,64,M,0
1621,1621,Vidya Shetty,45,F,0
1622,1622,Nagaraj Raju,54,M,0
1623,1623,Divya Nayak,60,F,0
1624,1624,Kavya Setty,33,F,0
1625,1625,Prasad Murthy,50,M,0
1626,1626,Arun Prasad,34,M,0
1627,1627,Prakash Gowda,47,M,0
1628,1628,Divya Bhat,40,F,0
1629,1629,Manjunath Prasad,54,M,0
1630,1630,Divya Naik,30,F,0
1631,1631,Lakshmi Shetty,63,F,0
1632,1632,Arun Gowda,50,M,0
1633,1633,Geetha Patil,54,F,0
1634,1634,Nagaratna Kumar,36,F,0
1635,1635,Rekha Achar,24,F,0
1636,1636,Kiran Hegde,58,M,0
1637,1637,Arun Nayak,37,M,0
1638,1638,Naveen Shetty,40,M,0
1639,1639,Basavaraj Reddy,28,M,0
1640,1640,Divya Naik,25,F,0
1641,1641,Rekha Murthy,50,F,0
1642,1642,Anil Patil,32,M,0
1643,1643,Prasad Achar,62,M,0
1644,1644,Prakash Gowda,70,M,0
1645,1645,Roopa Murthy,52,F,0
1646,1646,Lokesh Gowda,39,M,0
1647,1647,Arun Naik,56,M,0
1648,1648,Basavaraj Rao,47,M,0
1649,1649,Sushma Prasad,56,F,0
1650,1650,Anitha Nayak,40,F,0
1651,1651,Nagaraj Nayak,68,M,0
1652,1652,Vidya Naik,39,F,0
1653,1653,Shivakumar Shetty,67,M,0
1654,1654,Geetha Raju,66,F,0
1655,1655,Deepa Naik,18,F,0
1656,1656,Naveen Bhat,26,M,0
1657,1657,Rekha Rao,58,F,0
1658,1658,Firoz Kumar,48,M,0
1659,1659,Manjunath Kumar,66,M,0
1660,1660,Divya Raju,51,F,0
1661,1661,Kavya Rao,65,F,0
1662,1662,Naveen Naik,53,M,0
1663,1663,Shivakumar Kumar,61,M,0
1664,1664,Geetha Murthy,53,F,0
1665,1665,Basavaraj Nayak,42,M,0
1666,1666,Rekha Raju,64,F,0
1667,1667,Imran Achar,43,M,0
1668,1668,Ravi Raju,24,M,0
1669,1669,Lokesh Patil,46,M,0
1670,1670,Deepa Setty,49,F,0
1671,1671,Shwetha Kumar,59,F,0
1672,1672,Prasad Setty,43,M,0
1673,1673,Kiran Reddy,65,M,0
1674,1674,Naveen Nayak,55,M,0
1675,1675,Prasad Nayak,64,M,0
1676,1676,Bhavya Hegde,53,F,0
1677,1677,Imran Pasha,44,M,0
1678,1678,Manjunath Raju,35,M,0
1679,1679,Girish Setty,23,M,0
1680,1680,Deepa Patil,35,F,0
1681,1681,Harish Bhat,33,M,0
1682,1682,Nagaratna Shetty,38,F,0
1683,1683,Nagaraj Shetty,68,M,0
1684,1684,Ramesh Hegde,30,M,0
1685,1685,Firoz Raju,69,M,0
1686,1686,Ramesh Naik,52,M,0
1687,1687,Manjunath Shetty,33,M,0
1688,1688,Kavya Prasad,62,F,0
1689,1689,Roopa Pasha,22,F,0
1690,1690,Santosh Gowda,47,M,0
1691,1691,Manjunath Kumar,50,M,0
1692,1692,Harish Kumar,69,M,0
1693,1693,Naveen Hegde,49,M,0
1694,1694,Girish Reddy,54,M,0
1695,1695,Naveen Setty,48,M,0
1696,1696,Basavaraj Kumar,43,M,0
1697,1697,Girish Kumar,58,M,0
1698,1698,Ramesh Murthy,49,M,0
1699,1699,Vidya Naik,52,F,0
1700,1700,Divya Murthy,65,F,0
1701,1701,Roopa Rao,69,F,0
1702,1702,Santosh Achar,40,M,0
1703,1703,Prasad Raju,50,M,0
1704,1704,Nagaratna Shetty,65,F,0
1705,1705,Kiran Murthy,24,M,0
1706,1706,Kiran Nayak,59,M,0
1707,1707,Divya Shetty,34,F,0
1708,1708,Savitha Naik,40,F,0
1709,1709,Deepa Raju,18,F,0
1710,1710,Rekha Murthy,64,F,0
1711,1711,Vidya Achar,23,F,0
1712,1712,Divya Bhat,41,F,0
1713,1713,Deepa Kumar,26,F,0
1714,1714,Anitha Raju,63,F,0
1715,1715,Vidya Achar,66,F,0
1716,1716,Vidya Gowda,53,F,0
1717,1717,Harish Rao,43,M,0
1718,1718,Anitha Naik,69,F,0
1719,1719,Kiran Setty,24,M,0
1720,1720,Umesh Bhat,66,M,0
1721,1721,Divya Shetty,35,F,0
1722,1722,Arun Hegde,39,M,0
1723,1723,Divya Pasha,18,F,0
1724,1724,Firoz Prasad,38,M,0
1725,1725,Rekha Rao,55,F,0
1726,1726,Rekha Pasha,59,F,0
1727,1727,Arun Reddy,27,M,0
1728,1728,Kavya Kumar,58,F,0
